participant.label,participant.id_in_session,group.trial_number,is_consecutive,choice_switch_across_trials,outcome_value,switch_difference,consensus_numeric,consensus_level,direction,trial_type
5eca536f9aa4f658d641a7d9,122,34,TRUE,1,0,1,1,3:1,Against group,Switch
57b248d52075e2000113ba3d,125,34,TRUE,1,100,1,0,2:2,Against group,Switch
596e1edd39e9d00001b7bb98,126,34,TRUE,1,100,1,0,2:2,Against group,Switch
5b0b369230d5620001553596,127,34,TRUE,0,0,0,1,3:1,Against group,Stay
5af32f9d003f6c0001f2905b,131,34,TRUE,1,100,1,0,2:2,Against group,Switch
5bf7be3abd1fd30001aa5498,152,34,TRUE,0,0,0,1,3:1,Against group,Stay
629b3b3c89d490460eacbfbc,153,34,TRUE,0,0,0,1,3:1,Against group,Stay
60ac1213194b969a2accb5c4,156,34,TRUE,1,100,1,0,2:2,Against group,Switch
6659fbe836e30024b47db6cd,164,34,TRUE,1,100,1,0,2:2,Against group,Switch
5d80167240f91c001acbb0a2,165,34,TRUE,1,100,1,1,3:1,Against group,Switch
5f674b595c87a8334c381ae7,167,34,TRUE,1,0,1,0,2:2,Against group,Switch
65cd5b72f200e9541dc051f7,168,34,TRUE,0,0,0,0,2:2,Against group,Stay
58404fd8ad98e40001ce915f,169,34,TRUE,1,0,1,1,3:1,Against group,Switch
5ea01c7e792cdc00099748d6,171,34,TRUE,1,0,1,0,2:2,Against group,Switch
5d3983cb8580230018bbf15f,172,34,TRUE,0,0,0,0,2:2,Against group,Stay
60b3daed9cafd5926a44f4d6,173,34,TRUE,1,100,1,0,2:2,Against group,Switch
60aa79fa99f7d53701b02256,175,34,TRUE,1,100,1,1,3:1,Against group,Switch
5f78863ec51814422de56470,176,34,TRUE,0,0,0,1,3:1,Against group,Stay
5f32e77f34cb5e09af85ff3e,177,34,TRUE,0,0,0,0,2:2,Against group,Stay
671cf3faf9e7ffc0d41db198,187,34,TRUE,1,100,1,0,2:2,Against group,Switch
545d347afdf99b7f9fca22c7,191,34,TRUE,0,0,0,1,3:1,Against group,Stay
5a81d2b6190420000155d995,197,34,TRUE,0,100,0,1,3:1,Against group,Stay
67a61fee0bd46caa06817695,201,34,TRUE,1,100,1,0,2:2,Against group,Switch
671536a4dee5f7f5774fc909,220,34,TRUE,0,100,0,1,3:1,With group,Stay
5fbf94f2891c55203896f7dc,222,34,TRUE,1,0,1,1,3:1,With group,Switch
56f597c5736c79000b228052,223,34,TRUE,0,0,0,1,3:1,Against group,Stay
5efb49177e130c0785b93842,225,34,TRUE,1,100,1,1,3:1,With group,Switch
5eeb6965645c11097b4bae82,229,34,TRUE,0,100,0,1,3:1,With group,Stay
5d2b11ac3a260c001af2d338,230,34,TRUE,1,100,1,1,3:1,With group,Switch
67693b69371357770f713607,231,34,TRUE,1,100,1,0,2:2,Against group,Switch
602a2911a73ba046955f6c58,232,34,TRUE,0,0,0,2,4:0,Against group,Stay
5f24a57c030da70af5ffd2bf,233,34,TRUE,0,0,0,2,4:0,Against group,Stay
5cfbf333ac28dd00196e807b,234,34,TRUE,1,100,1,1,3:1,With group,Switch
60b235f65a20aec2984f4b80,235,34,TRUE,0,0,0,2,4:0,Against group,Stay
67605e6a382a3f0292c2c6c5,236,34,TRUE,1,100,1,0,2:2,Against group,Switch
67606cca6591f7023be55e8e,237,34,TRUE,1,100,1,1,3:1,With group,Switch
6658b578aab263fcab6c8edb,238,34,TRUE,0,100,0,1,3:1,With group,Stay
644150ada063f0646fa94580,240,34,TRUE,0,100,0,1,3:1,With group,Stay
5e8a62bdf3599409e0b61b1a,241,34,TRUE,0,0,0,1,3:1,Against group,Stay
6054c99c850918fc1ee83760,242,34,TRUE,1,100,1,0,2:2,Against group,Switch
5bbc3d95f1f9ba000141d855,246,34,TRUE,0,100,0,1,3:1,With group,Stay
5df03fabc1ef790aa5595f8f,291,34,TRUE,1,100,1,0,2:2,Against group,Switch
5cdd4befd3651c001950e539,306,34,TRUE,0,0,0,1,3:1,Against group,Stay
65e3434e8d58b05bcee42c3d,307,34,TRUE,1,100,1,1,3:1,Against group,Switch
66d31a1b0515fe747830bab9,317,34,TRUE,1,100,1,0,2:2,Against group,Switch
645e967fad9bc8bdc1a16ac0,326,34,TRUE,0,0,0,1,3:1,With group,Stay
62b344e3e39755aabc5bed02,329,34,TRUE,1,100,1,1,3:1,With group,Switch
5a9c41f2dbdb470001eeef9c,331,34,TRUE,0,0,0,1,3:1,With group,Stay
67878e264046b71df4ad64af,334,34,TRUE,1,100,1,2,4:0,Against group,Switch
6425ffdf7fd742839b924ac5,339,34,TRUE,0,0,0,1,3:1,With group,Stay
59ccd702faf42e00012b68f5,341,34,TRUE,1,100,1,1,3:1,With group,Switch
67419a995c7dd3559c354d09,344,34,TRUE,0,0,0,1,3:1,With group,Stay
65845f67f9ed8c08c8e58949,345,34,TRUE,0,0,0,1,3:1,With group,Stay
559bbbdafdf99b7ce19d5b3d,347,34,TRUE,1,100,1,1,3:1,With group,Switch
5c7c38999f29bd0001349ca9,379,34,TRUE,1,100,1,0,2:2,Against group,Switch
663791040de5898120ca93cd,380,34,TRUE,1,100,1,1,3:1,With group,Switch
59479251f236120001ecf9a2,381,34,TRUE,0,0,0,2,4:0,With group,Stay
666f1aec64844fbd48cd89b8,383,34,TRUE,0,0,0,1,3:1,Against group,Stay
66e0184c55c6299d2c7c0101,387,34,TRUE,1,100,1,2,4:0,With group,Switch
65031d5ca9f619d9e0412f0a,390,34,TRUE,1,100,1,1,3:1,With group,Switch
6773d48f1875062d8ac2c68d,391,34,TRUE,0,0,0,0,2:2,Against group,Stay
59dccd61e75b450001a689b7,392,34,TRUE,0,0,0,1,3:1,Against group,Stay
5932e2c8b97ad00001745487,393,34,TRUE,1,100,1,2,4:0,With group,Switch
6675bf37807f61e58f53c9d2,394,34,TRUE,0,0,0,0,2:2,Against group,Stay
6146f8473af59b2f858aa2f2,395,34,TRUE,0,100,0,1,3:1,With group,Stay
65b0221481be9840cf46c89f,396,34,TRUE,0,100,0,2,4:0,With group,Stay
66636514bc4749ad83a2adc8,397,34,TRUE,0,100,0,1,3:1,With group,Stay
5dee265613911c4bb3c0ac7e,398,34,TRUE,0,100,0,2,4:0,With group,Stay
63d53d53a7a7b0379ba289cf,405,34,TRUE,1,100,1,2,4:0,Against group,Switch
6266a4e5846e1e41812a0432,406,34,TRUE,0,0,0,1,3:1,With group,Stay
676d70fb609bf3532889f9f8,407,34,TRUE,1,0,1,1,3:1,With group,Switch
5cf765f7b026f40001fe1bc6,408,34,TRUE,0,100,0,1,3:1,With group,Stay
60886f033e4f5c214da0c898,409,34,TRUE,0,0,0,2,4:0,With group,Stay
665971fc694c72b87647f8c9,412,34,TRUE,1,0,1,1,3:1,With group,Switch
6015966a246e51095f2235e7,414,34,TRUE,0,100,0,1,3:1,Against group,Stay
5c5c8b70758f310001ed429a,416,34,TRUE,0,0,0,1,3:1,With group,Stay
671ce69ff883fe3c3ae81cdf,417,34,TRUE,1,0,1,1,3:1,With group,Switch
66a41543adadffb17baf40b8,418,34,TRUE,1,100,1,0,2:2,Against group,Switch
5ee637a18976fc391312fe01,419,34,TRUE,0,0,0,2,4:0,With group,Stay
6169ea2f9163a46bf5f356e2,423,34,TRUE,1,100,1,1,3:1,With group,Switch
66d890366a2497885067a8f8,425,34,TRUE,1,0,1,1,3:1,With group,Switch
62ac71cec3309a48781684eb,427,34,TRUE,1,100,1,1,3:1,With group,Switch
676582ce8948af9588e17a04,428,34,TRUE,1,0,1,0,2:2,Against group,Switch
67713deebb236b91f2cd106a,429,34,TRUE,0,0,0,2,4:0,With group,Stay
6658b1bc9b9cd1a0f1a2538b,430,34,TRUE,0,0,0,2,4:0,Against group,Stay
6725c4a8e3ab0787551acf38,432,34,TRUE,1,100,1,2,4:0,With group,Switch
67390dd94909abc2cafc84da,434,34,TRUE,1,0,1,2,4:0,With group,Switch
5b8bf5dd7b334200011da4aa,442,34,TRUE,0,0,0,2,4:0,With group,Stay
5797564b70c76a0001245734,443,34,TRUE,1,100,1,1,3:1,With group,Switch
676998e4f6daae6e1a643595,447,34,TRUE,0,0,0,1,3:1,With group,Stay
66cf346c8d197fa5b7fe6207,451,34,TRUE,0,100,0,2,4:0,With group,Stay
648495d7f7f8e6efc7759484,453,34,TRUE,0,100,0,2,4:0,With group,Stay
62a1d88a5d0482a69726950c,454,34,TRUE,0,100,0,2,4:0,With group,Stay
667987ee48ef12debe279619,463,34,TRUE,1,0,1,1,3:1,With group,Switch
622a35c96d9060c175184c93,466,34,TRUE,1,100,1,2,4:0,With group,Switch
66502c8dc29366cf9a8b372f,468,34,TRUE,1,0,1,1,3:1,With group,Switch
66bfd3867e3dd5e2c19650b9,1,35,TRUE,0,100,0,1,3:1,With group,Stay
647849063b9fd9be24803727,3,35,TRUE,0,100,0,1,3:1,With group,Stay
666d914c8a386185e18db071,4,35,TRUE,1,0,1,1,3:1,With group,Switch
673f6ffebce20832346325de,5,35,TRUE,1,100,1,1,3:1,With group,Switch
62f3b543dce069211e8e982c,11,35,TRUE,1,0,1,1,3:1,With group,Switch
63c80a427dfa1305502df5a8,13,35,TRUE,0,100,0,1,3:1,With group,Stay
6765877a0722b290bb4ab344,14,35,TRUE,1,100,1,1,3:1,With group,Switch
6534cceb3847273f3c9b8239,15,35,TRUE,0,100,0,2,4:0,Against group,Stay
604541676af7216614098dde,16,35,TRUE,0,0,0,2,4:0,Against group,Stay
6658b14f04e819e67ebcf3ff,21,35,TRUE,0,100,0,2,4:0,With group,Stay
5c2d0d21e263990001799ef3,24,35,TRUE,1,100,1,2,4:0,With group,Switch
62fb8ef806ee6962abefc45e,27,35,TRUE,1,100,1,2,4:0,With group,Switch
60e4949dd5c2941c69e48621,32,35,TRUE,1,100,1,2,4:0,With group,Switch
631624eda5f1f762834e370d,34,35,TRUE,0,100,0,2,4:0,With group,Stay
660453c9877e571d12b555f7,43,35,TRUE,1,100,1,1,3:1,With group,Switch
664212577c09653c94741aab,51,35,TRUE,0,100,0,1,3:1,With group,Stay
6266b0409582f553a3e10d9a,53,35,TRUE,0,100,0,1,3:1,With group,Stay
67607c67fcf3f8b4093a8356,57,35,TRUE,1,100,1,1,3:1,With group,Switch
6760765e6a687b2878284f5e,58,35,TRUE,0,0,0,2,4:0,Against group,Stay
5bb7abf3c190e20001e5c2c8,59,35,TRUE,1,0,1,1,3:1,With group,Switch
666a1e606b80f9865c1f3d5f,60,35,TRUE,0,100,0,1,3:1,With group,Stay
6753746b1f8827e2bd586bf0,61,35,TRUE,1,100,1,2,4:0,Against group,Switch
5c921106b788a2000170709f,63,35,TRUE,1,100,1,1,3:1,With group,Switch
5f450738ab827a05e739ef40,64,35,TRUE,1,0,1,1,3:1,With group,Switch
6658b4ff0f6362e1f068dd84,75,35,TRUE,0,100,0,0,2:2,Against group,Stay
5bb0df0871e1b2000176bfc2,77,35,TRUE,0,100,0,0,2:2,Against group,Stay
67894339aa346efa2532bf8d,86,35,TRUE,0,0,0,1,3:1,Against group,Stay
656de94bf069f0a1446f47c5,88,35,TRUE,1,0,1,0,2:2,Against group,Switch
5d7a1fce27fb8a000196993e,99,35,TRUE,1,100,1,1,3:1,Against group,Switch
672f246d1d67d71960402ef8,102,35,TRUE,1,100,1,0,2:2,Against group,Switch
5d66f49c531d6e0001e99e8a,103,35,TRUE,0,0,0,0,2:2,Against group,Stay
5fed47cfcb429d79af4f8ded,104,35,TRUE,1,100,1,1,3:1,With group,Switch
614e4f5af7eba1c013541155,106,35,TRUE,0,0,0,1,3:1,With group,Stay
62b626b7cc2365d4e7f5c5aa,107,35,TRUE,0,100,0,1,3:1,With group,Stay
670128e69d2576c4828a706e,108,35,TRUE,0,0,0,2,4:0,Against group,Stay
66bbafb05de7e549455aa4ff,110,35,TRUE,1,100,1,1,3:1,Against group,Switch
667a9bdad0e1a943ee3d04bb,112,35,TRUE,1,100,1,1,3:1,With group,Switch
5eca536f9aa4f658d641a7d9,122,35,TRUE,0,0,0,1,3:1,Against group,Stay
57b248d52075e2000113ba3d,125,35,TRUE,0,100,0,0,2:2,Against group,Stay
596e1edd39e9d00001b7bb98,126,35,TRUE,1,0,1,1,3:1,Against group,Switch
5b0b369230d5620001553596,127,35,TRUE,1,100,1,0,2:2,Against group,Switch
5af32f9d003f6c0001f2905b,131,35,TRUE,0,100,0,0,2:2,Against group,Stay
679a0366c8793f4845badfd6,134,35,TRUE,0,100,0,2,4:0,With group,Stay
6658b198f863db3c5d605d13,136,35,TRUE,1,100,1,2,4:0,With group,Switch
5ad0ba03fb109b0001a3148e,137,35,TRUE,1,100,1,2,4:0,With group,Switch
5bf7be3abd1fd30001aa5498,152,35,TRUE,1,100,1,1,3:1,With group,Switch
629b3b3c89d490460eacbfbc,153,35,TRUE,1,100,1,1,3:1,With group,Switch
6773d73519c6135fee11ae3d,154,35,TRUE,0,0,0,0,2:2,Against group,Stay
670ffdb6896bad5ab5d6f894,155,35,TRUE,0,100,0,0,2:2,Against group,Stay
60ac1213194b969a2accb5c4,156,35,TRUE,0,100,0,1,3:1,With group,Stay
66854ca22a0b1e7e87b469a4,157,35,TRUE,0,100,0,1,3:1,Against group,Stay
59772a6c5cde890001dc01a0,158,35,TRUE,1,100,1,0,2:2,Against group,Switch
67772cab4247719f8cb639b2,159,35,TRUE,1,100,1,0,2:2,Against group,Switch
5623d483ed6e5a0005c803de,163,35,TRUE,1,0,1,0,2:2,Against group,Switch
6659fbe836e30024b47db6cd,164,35,TRUE,0,100,0,2,4:0,Against group,Stay
5d80167240f91c001acbb0a2,165,35,TRUE,1,0,1,0,2:2,Against group,Switch
5a840fcfb093f80001a7cf78,166,35,TRUE,0,0,0,1,3:1,Against group,Stay
5f674b595c87a8334c381ae7,167,35,TRUE,0,0,0,0,2:2,Against group,Stay
65cd5b72f200e9541dc051f7,168,35,TRUE,1,100,1,0,2:2,Against group,Switch
58404fd8ad98e40001ce915f,169,35,TRUE,1,0,1,0,2:2,Against group,Switch
671ec2ffd89afa2ce6dea859,170,35,TRUE,0,100,0,0,2:2,Against group,Stay
5ea01c7e792cdc00099748d6,171,35,TRUE,0,0,0,1,3:1,Against group,Stay
5d3983cb8580230018bbf15f,172,35,TRUE,1,100,1,0,2:2,Against group,Switch
60b3daed9cafd5926a44f4d6,173,35,TRUE,1,100,1,1,3:1,Against group,Switch
60aa79fa99f7d53701b02256,175,35,TRUE,0,100,0,1,3:1,Against group,Stay
5f78863ec51814422de56470,176,35,TRUE,0,100,0,1,3:1,Against group,Stay
5f32e77f34cb5e09af85ff3e,177,35,TRUE,1,0,1,1,3:1,With group,Switch
614ee866eb22f6b60f499a91,198,35,TRUE,0,100,0,1,3:1,With group,Stay
66b8e2fd7ed9ec6e6bb94a9d,204,35,TRUE,1,0,1,2,4:0,Against group,Switch
62b57d34b7bdc2d0835fab76,207,35,TRUE,0,100,0,1,3:1,With group,Stay
5ead8f2848b26f423b971747,208,35,TRUE,0,100,0,1,3:1,With group,Stay
6692fcc54896e26c1dad62bb,214,35,TRUE,0,100,0,1,3:1,With group,Stay
56f597c5736c79000b228052,223,35,TRUE,0,0,0,0,2:2,Against group,Stay
5eeb6965645c11097b4bae82,229,35,TRUE,0,100,0,2,4:0,With group,Stay
5d2b11ac3a260c001af2d338,230,35,TRUE,0,100,0,2,4:0,With group,Stay
67693b69371357770f713607,231,35,TRUE,0,100,0,1,3:1,Against group,Stay
5f24a57c030da70af5ffd2bf,233,35,TRUE,0,0,0,2,4:0,With group,Stay
67605e6a382a3f0292c2c6c5,236,35,TRUE,0,100,0,1,3:1,Against group,Stay
5e8a62bdf3599409e0b61b1a,241,35,TRUE,0,0,0,0,2:2,Against group,Stay
6054c99c850918fc1ee83760,242,35,TRUE,0,100,0,0,2:2,Against group,Stay
607081b0ecb2499634a349dd,257,35,TRUE,0,100,0,1,3:1,Against group,Stay
5ced66139b5b490001b688ed,265,35,TRUE,1,100,1,0,2:2,Against group,Switch
5774ed97d8e8880001b2ff6c,269,35,TRUE,0,100,0,0,2:2,Against group,Stay
6659fb60e288516b96e02bd8,283,35,TRUE,1,0,1,1,3:1,Against group,Switch
5df03fabc1ef790aa5595f8f,291,35,TRUE,0,100,0,0,2:2,Against group,Stay
595fa59caa841c00018d7225,293,35,TRUE,0,100,0,1,3:1,With group,Stay
665a0e53638999ad987b6dce,295,35,TRUE,1,100,1,0,2:2,Against group,Switch
664a0d8b5ef52adae600c9fa,299,35,TRUE,0,100,0,1,3:1,With group,Stay
673f091e544e7e0f26ef3e28,301,35,TRUE,1,100,1,0,2:2,Against group,Switch
5f0255082e1a9e3f9039b435,302,35,TRUE,0,100,0,1,3:1,With group,Stay
5cdd4befd3651c001950e539,306,35,TRUE,1,100,1,1,3:1,Against group,Switch
65e3434e8d58b05bcee42c3d,307,35,TRUE,0,0,0,0,2:2,Against group,Stay
5bb756696322c5000159756c,310,35,TRUE,0,100,0,0,2:2,Against group,Stay
5d532f8c8d4ab1001d1befe0,312,35,TRUE,0,0,0,2,4:0,Against group,Stay
66d31a1b0515fe747830bab9,317,35,TRUE,1,0,1,1,3:1,Against group,Switch
645e967fad9bc8bdc1a16ac0,326,35,TRUE,1,0,1,1,3:1,Against group,Switch
62b344e3e39755aabc5bed02,329,35,TRUE,0,100,0,0,2:2,Against group,Stay
5a9c41f2dbdb470001eeef9c,331,35,TRUE,0,100,0,0,2:2,Against group,Stay
67878e264046b71df4ad64af,334,35,TRUE,1,100,1,0,2:2,Against group,Switch
6425ffdf7fd742839b924ac5,339,35,TRUE,1,100,1,0,2:2,Against group,Switch
59ccd702faf42e00012b68f5,341,35,TRUE,0,100,0,1,3:1,Against group,Stay
67419a995c7dd3559c354d09,344,35,TRUE,1,100,1,1,3:1,Against group,Switch
65845f67f9ed8c08c8e58949,345,35,TRUE,1,100,1,1,3:1,Against group,Switch
559bbbdafdf99b7ce19d5b3d,347,35,TRUE,1,100,1,0,2:2,Against group,Switch
5c7c38999f29bd0001349ca9,379,35,TRUE,1,0,1,0,2:2,Against group,Switch
59479251f236120001ecf9a2,381,35,TRUE,0,100,0,1,3:1,With group,Stay
666f1aec64844fbd48cd89b8,383,35,TRUE,0,0,0,0,2:2,Against group,Stay
66e0184c55c6299d2c7c0101,387,35,TRUE,0,100,0,1,3:1,With group,Stay
6773d48f1875062d8ac2c68d,391,35,TRUE,0,100,0,1,3:1,Against group,Stay
59dccd61e75b450001a689b7,392,35,TRUE,1,100,1,1,3:1,Against group,Switch
5932e2c8b97ad00001745487,393,35,TRUE,0,100,0,1,3:1,With group,Stay
6675bf37807f61e58f53c9d2,394,35,TRUE,0,100,0,0,2:2,Against group,Stay
65b0221481be9840cf46c89f,396,35,TRUE,0,100,0,1,3:1,With group,Stay
5dee265613911c4bb3c0ac7e,398,35,TRUE,1,0,1,2,4:0,Against group,Switch
63174af7d57182f9bf90c094,402,35,TRUE,0,100,0,1,3:1,Against group,Stay
6730f2e20f5915ff4ad2c07d,404,35,TRUE,1,100,1,0,2:2,Against group,Switch
63d53d53a7a7b0379ba289cf,405,35,TRUE,0,100,0,0,2:2,Against group,Stay
676d70fb609bf3532889f9f8,407,35,TRUE,0,0,0,1,3:1,Against group,Stay
60886f033e4f5c214da0c898,409,35,TRUE,1,100,1,1,3:1,Against group,Switch
665971fc694c72b87647f8c9,412,35,TRUE,1,0,1,2,4:0,With group,Switch
63d3f953f8fb0fe970f0d0c6,413,35,TRUE,1,0,1,0,2:2,Against group,Switch
58713c5e58ca4c00018ce3ea,415,35,TRUE,0,0,0,0,2:2,Against group,Stay
5c5c8b70758f310001ed429a,416,35,TRUE,0,0,0,1,3:1,Against group,Stay
5ee637a18976fc391312fe01,419,35,TRUE,0,0,0,0,2:2,Against group,Stay
677c2fc7d34ead450c40271e,420,35,TRUE,1,0,1,1,3:1,Against group,Switch
6169ea2f9163a46bf5f356e2,423,35,TRUE,0,0,0,0,2:2,Against group,Stay
62ac71cec3309a48781684eb,427,35,TRUE,0,100,0,2,4:0,With group,Stay
67713deebb236b91f2cd106a,429,35,TRUE,0,0,0,0,2:2,Against group,Stay
6658b1bc9b9cd1a0f1a2538b,430,35,TRUE,1,100,1,2,4:0,With group,Switch
6725c4a8e3ab0787551acf38,432,35,TRUE,1,100,1,1,3:1,Against group,Switch
67390dd94909abc2cafc84da,434,35,TRUE,0,0,0,0,2:2,Against group,Stay
5b8bf5dd7b334200011da4aa,442,35,TRUE,0,100,0,2,4:0,With group,Stay
5797564b70c76a0001245734,443,35,TRUE,1,100,1,2,4:0,With group,Switch
5ea00a8a39c0f00008064b2b,444,35,TRUE,1,0,1,2,4:0,With group,Switch
676998e4f6daae6e1a643595,447,35,TRUE,1,100,1,2,4:0,With group,Switch
66cf346c8d197fa5b7fe6207,451,35,TRUE,0,100,0,2,4:0,With group,Stay
648495d7f7f8e6efc7759484,453,35,TRUE,0,100,0,2,4:0,With group,Stay
62a1d88a5d0482a69726950c,454,35,TRUE,0,100,0,2,4:0,With group,Stay
667987ee48ef12debe279619,463,35,TRUE,1,100,1,2,4:0,With group,Switch
622a35c96d9060c175184c93,466,35,TRUE,0,100,0,2,4:0,With group,Stay
66502c8dc29366cf9a8b372f,468,35,TRUE,1,100,1,2,4:0,With group,Switch
66bfd3867e3dd5e2c19650b9,1,36,TRUE,1,100,1,0,2:2,Against group,Switch
647849063b9fd9be24803727,3,36,TRUE,0,100,0,2,4:0,With group,Stay
666d914c8a386185e18db071,4,36,TRUE,0,0,0,1,3:1,Against group,Stay
673f6ffebce20832346325de,5,36,TRUE,0,0,0,0,2:2,Against group,Stay
665d5a08c8e61c18498d08c9,6,36,TRUE,0,100,0,1,3:1,With group,Stay
6426cfe964863ee2ff26642f,7,36,TRUE,0,0,0,2,4:0,Against group,Stay
5fbccd88199e4319f7a988d2,10,36,TRUE,0,0,0,1,3:1,With group,Stay
62f3b543dce069211e8e982c,11,36,TRUE,0,0,0,1,3:1,Against group,Stay
6173c5b0aa4bc2370fd2c1f2,12,36,TRUE,0,100,0,1,3:1,With group,Stay
63c80a427dfa1305502df5a8,13,36,TRUE,1,0,1,2,4:0,With group,Switch
6765877a0722b290bb4ab344,14,36,TRUE,0,100,0,2,4:0,With group,Stay
6534cceb3847273f3c9b8239,15,36,TRUE,1,0,1,0,2:2,Against group,Switch
604541676af7216614098dde,16,36,TRUE,1,100,1,2,4:0,With group,Switch
5c4f5967aac8be0001716a65,17,36,TRUE,0,100,0,1,3:1,With group,Stay
6658b14f04e819e67ebcf3ff,21,36,TRUE,0,100,0,2,4:0,With group,Stay
5c2d0d21e263990001799ef3,24,36,TRUE,0,100,0,2,4:0,With group,Stay
62fb8ef806ee6962abefc45e,27,36,TRUE,0,100,0,2,4:0,With group,Stay
60e4949dd5c2941c69e48621,32,36,TRUE,0,100,0,2,4:0,With group,Stay
631624eda5f1f762834e370d,34,36,TRUE,0,100,0,2,4:0,With group,Stay
660453c9877e571d12b555f7,43,36,TRUE,0,100,0,2,4:0,With group,Stay
6266b0409582f553a3e10d9a,53,36,TRUE,0,100,0,2,4:0,With group,Stay
6760765e6a687b2878284f5e,58,36,TRUE,1,100,1,2,4:0,With group,Switch
666a1e606b80f9865c1f3d5f,60,36,TRUE,1,0,1,2,4:0,With group,Switch
5f450738ab827a05e739ef40,64,36,TRUE,0,100,0,2,4:0,With group,Stay
66fd3f6c93c24ecc119be354,68,36,TRUE,0,0,0,1,3:1,Against group,Stay
6658b4ff0f6362e1f068dd84,75,36,TRUE,1,0,1,2,4:0,With group,Switch
5bb0df0871e1b2000176bfc2,77,36,TRUE,0,100,0,2,4:0,With group,Stay
5e3ddcf95556b204cb143eab,78,36,TRUE,0,100,0,0,2:2,Against group,Stay
5d41925ef7b99500012b960e,79,36,TRUE,0,100,0,0,2:2,Against group,Stay
67894339aa346efa2532bf8d,86,36,TRUE,1,100,1,2,4:0,With group,Switch
656de94bf069f0a1446f47c5,88,36,TRUE,0,100,0,2,4:0,With group,Stay
5d7a1fce27fb8a000196993e,99,36,TRUE,0,100,0,1,3:1,With group,Stay
5a7226d9f660ae0001a9a547,101,36,TRUE,0,0,0,1,3:1,With group,Stay
672f246d1d67d71960402ef8,102,36,TRUE,0,0,0,2,4:0,Against group,Stay
5d66f49c531d6e0001e99e8a,103,36,TRUE,1,100,1,1,3:1,With group,Switch
5fed47cfcb429d79af4f8ded,104,36,TRUE,0,100,0,0,2:2,Against group,Stay
62b626b7cc2365d4e7f5c5aa,107,36,TRUE,1,0,1,0,2:2,Against group,Switch
670128e69d2576c4828a706e,108,36,TRUE,0,0,0,1,3:1,Against group,Stay
6729f7987218cfa68089875a,109,36,TRUE,1,0,1,2,4:0,With group,Switch
66bbafb05de7e549455aa4ff,110,36,TRUE,0,100,0,1,3:1,With group,Stay
675330fb23080b9ae3ec8239,111,36,TRUE,0,0,0,2,4:0,With group,Stay
667a9bdad0e1a943ee3d04bb,112,36,TRUE,0,100,0,0,2:2,Against group,Stay
5eca536f9aa4f658d641a7d9,122,36,TRUE,0,0,0,1,3:1,Against group,Stay
57b248d52075e2000113ba3d,125,36,TRUE,1,0,1,1,3:1,Against group,Switch
5b0b369230d5620001553596,127,36,TRUE,0,100,0,0,2:2,Against group,Stay
5af32f9d003f6c0001f2905b,131,36,TRUE,0,100,0,0,2:2,Against group,Stay
679a0366c8793f4845badfd6,134,36,TRUE,1,0,1,1,3:1,Against group,Switch
6658b198f863db3c5d605d13,136,36,TRUE,0,100,0,0,2:2,Against group,Stay
5ad0ba03fb109b0001a3148e,137,36,TRUE,1,0,1,0,2:2,Against group,Switch
5bf7be3abd1fd30001aa5498,152,36,TRUE,1,0,1,2,4:0,With group,Switch
629b3b3c89d490460eacbfbc,153,36,TRUE,0,100,0,2,4:0,With group,Stay
6773d73519c6135fee11ae3d,154,36,TRUE,1,100,1,1,3:1,Against group,Switch
670ffdb6896bad5ab5d6f894,155,36,TRUE,1,100,1,1,3:1,Against group,Switch
60ac1213194b969a2accb5c4,156,36,TRUE,0,100,0,2,4:0,With group,Stay
66854ca22a0b1e7e87b469a4,157,36,TRUE,0,100,0,0,2:2,Against group,Stay
59772a6c5cde890001dc01a0,158,36,TRUE,1,0,1,0,2:2,Against group,Switch
67772cab4247719f8cb639b2,159,36,TRUE,1,0,1,0,2:2,Against group,Switch
5623d483ed6e5a0005c803de,163,36,TRUE,0,0,0,0,2:2,Against group,Stay
6659fbe836e30024b47db6cd,164,36,TRUE,1,100,1,2,4:0,With group,Switch
5d80167240f91c001acbb0a2,165,36,TRUE,1,100,1,1,3:1,With group,Switch
5a840fcfb093f80001a7cf78,166,36,TRUE,0,0,0,0,2:2,Against group,Stay
5f674b595c87a8334c381ae7,167,36,TRUE,0,0,0,1,3:1,With group,Stay
65cd5b72f200e9541dc051f7,168,36,TRUE,0,0,0,1,3:1,With group,Stay
58404fd8ad98e40001ce915f,169,36,TRUE,1,0,1,1,3:1,Against group,Switch
671ec2ffd89afa2ce6dea859,170,36,TRUE,0,100,0,1,3:1,Against group,Stay
5ea01c7e792cdc00099748d6,171,36,TRUE,1,100,1,0,2:2,Against group,Switch
5d3983cb8580230018bbf15f,172,36,TRUE,0,100,0,1,3:1,Against group,Stay
60b3daed9cafd5926a44f4d6,173,36,TRUE,0,100,0,2,4:0,Against group,Stay
5f78863ec51814422de56470,176,36,TRUE,0,0,0,0,2:2,Against group,Stay
5f32e77f34cb5e09af85ff3e,177,36,TRUE,0,100,0,2,4:0,With group,Stay
5ef6354b6d77930e716a2a1d,189,36,TRUE,0,100,0,2,4:0,With group,Stay
65df337b8dc407fe8c4369c1,190,36,TRUE,0,100,0,2,4:0,With group,Stay
614ee866eb22f6b60f499a91,198,36,TRUE,0,100,0,0,2:2,Against group,Stay
568aebfc39a70e000b57acf9,203,36,TRUE,0,100,0,2,4:0,With group,Stay
