participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,,left,right,,1,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,2,2,option1B_tr.bmp,,0,1,1,0,1,2.05,2.05,1.46,3.0,2.18,0.14,-20,60,80,160,-180,10.0,0.0,0.0,1,1,1,0,0,1,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1738758046.1965775,1738758057.8655362,0,3,1,15,2.05,1,0,5000,1,1738758066604.7537,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},15,d6lvy1ol,,,,,0
8,vmj6j5sf,5e3024d69366c7000c4025ff,0,278,278,submission,Submit,2025-02-05 12:00:26.939095,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,1,1,0,1,1,0.42,0.42,0.57,1.58,0.56,0.32,60,60,20,-280,-140,10.0,0.0,0.0,1,0,0,0,0,1,2,1,2,2,1,1,2,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1738758044.4730654,1738758054.65857,0,3,1,15,2.05,1,0,5000,1,1738758066604.7537,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},15,d6lvy1ol,,,,,0
9,ljjdyf5m,607f63ce9ffa404fca0400a9,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:38.595190,1,,,0.0,9,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
10,rdw7kh1f,5d08aa3601331e0001b48923,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:40.647620,1,,,0.0,10,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,0,0,0,0,0,0.53,0.53,0.78,1.08,1.74,0.5,-40,-40,40,-120,40,10.0,0.0,0.0,-1,0,0,0,0,1,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1738758044.605771,1738758054.787083,0,3,1,15,2.05,1,0,5000,1,1738758066604.7537,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},15,d6lvy1ol,,,,,0
12,sla165sp,5aa696af6219a30001c75d2a,0,278,278,submission,Submit,2025-02-05 12:00:50.755104,1,,,0.0,5,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,4,4,0,,,0,1,1,0,1,0.9,0.9,2.08,0.62,0.93,0.38,-40,40,-160,60,-180,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1738757742.7125735,1738757763.0086749,0,2,1,15,0.9,1,0,5000,1,1738757763985.2517,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},15,d6lvy1ol,,,,,0
13,sy2jizw1,5e1b6da99debf5393dfba2dc,0,12,278,practice_task,WaitPage1,2025-02-05 12:01:05.541355,1,,,0.0,13,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
14,c6jit37a,5aa297fe1ade740001b94bb7,0,12,278,practice_task,WaitPage1,2025-02-05 12:02:50.470559,1,,,0.0,14,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
15,inywr80n,5c9f46a912505500018d191b,0,4,278,instructions,TaskInstructionsPage1,2025-02-05 12:16:07.780796,1,,,0.0,15,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
16,7vbggryl,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
17,55xz493m,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},15,d6lvy1ol,,,,,0
1,zcf1egr7,5c4338d8a04c050001a0a876,0,278,278,submission,Submit,2025-02-05 11:50:45.966159,1,,,0.0,2,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.71,0.71,0.98,0.86,0.83,0.42,-60,-60,320,200,200,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1738757764.4544747,1738757775.035202,0,2,1,16,1.21,0,1,5000,1,1738757787082.0388,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
2,0r57elef,607d6e86f96c147cf2b3223c,0,278,278,submission,Submit,2025-02-05 11:59:52.669938,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.74,0.74,1.26,1.76,0.59,0.33,-60,-60,260,260,260,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1738757764.4245532,1738757775.0521388,0,2,1,16,1.21,0,1,5000,1,1738757787082.0388,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
3,uro33w1j,5e3c759575109a055e99b38a,0,278,278,submission,Submit,2025-02-05 12:00:04.597039,1,,,0.0,2,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,0,0,0,0,0,0.35,0.35,0.84,0.56,0.54,0.39,-40,-40,160,120,180,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,2,2,2,1,2,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1738758066.9971478,1738758077.1444666,0,3,1,16,0.64,0,1,5000,1,1738758089052.549,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
4,v5uzjzeq,67862f57b5350ebed10fac1f,0,278,278,submission,Submit,2025-02-05 12:00:08.722873,1,,,0.0,3,,0.0,left,left,,,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.57,0.57,0.48,0.35,0.55,0.34,-20,-40,240,260,280,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1738757764.387617,1738757774.7792401,0,2,1,16,1.21,0,1,5000,1,1738757787082.0388,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
5,r0epnh5n,622bb4f79c52ad04bb91e752,0,278,278,submission,Submit,2025-02-05 12:00:12.160237,1,,,0.0,4,,0.0,left,right,,,1,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1A.bmp,1,2,2,1,3,,,1,0,1,1,0,0.45,0.45,1.49,1.19,1.91,1.47,20,-20,0,40,120,10.0,0.0,0.0,-1,0,0,0,0,2,1,1,2,2,1,2,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1738758067.1940093,1738758077.331857,0,3,1,16,0.64,0,1,5000,1,1738758089052.549,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
6,c8le880w,66095082185479f7db42d782,0,278,278,submission,Submit,2025-02-05 12:00:21.436295,1,,,0.0,4,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,0,0,0,0,0,0.59,0.59,1.8,0.62,1.01,0.33,-60,-60,80,160,220,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1738757764.52815,1738757774.8728662,0,2,1,16,1.21,0,1,5000,1,1738757787082.0388,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,right,left,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,1,3,2,2,,,0,1,1,0,1,0.64,0.64,1.06,0.82,0.49,0.79,-60,40,20,200,-240,10.0,0.0,0.0,1,0,0,0,0,2,1,2,2,2,1,1,2,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1738758067.2473583,1738758087.4721968,0,3,1,16,0.64,0,1,5000,1,1738758089052.549,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
8,vmj6j5sf,5e3024d69366c7000c4025ff,0,278,278,submission,Submit,2025-02-05 12:00:26.939095,1,,,0.0,1,,0.0,left,left,,,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,1,1,0,1,1,0.47,0.47,0.66,0.57,0.38,1.09,20,40,40,-240,-120,10.0,0.0,0.0,1,0,0,0,0,1,1,2,2,1,2,1,2,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1738758067.1501899,1738758087.3509347,0,3,1,16,0.64,0,1,5000,1,1738758089052.549,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
9,ljjdyf5m,607f63ce9ffa404fca0400a9,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:38.595190,1,,,0.0,9,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
10,rdw7kh1f,5d08aa3601331e0001b48923,0,12,278,practice_task,WaitPage1,2025-02-05 12:00:40.647620,1,,,0.0,10,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
11,ilvocnr8,66cdd069637121e241f7a40a,0,278,278,submission,Submit,2025-02-05 12:00:41.547855,1,,,0.0,5,,0.0,,left,left,,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,2,2,2,2,option1B_tr.bmp,,1,1,0,1,1,0.34,0.34,3.0,3.0,2.83,1.15,20,40,60,-80,60,10.0,0.0,0.0,1,1,1,0,0,2,1,1,2,2,1,2,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1738758067.0726984,1738758077.1848638,0,3,1,16,0.64,0,1,5000,1,1738758089052.549,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
12,sla165sp,5aa696af6219a30001c75d2a,0,278,278,submission,Submit,2025-02-05 12:00:50.755104,1,,,0.0,5,,0.0,,right,left,,2,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1A.bmp,1,0,4,4,0,option1B_tr.bmp,,1,0,1,1,0,1.21,1.21,3.0,2.26,2.18,2.39,40,-60,-120,0,-140,10.0,0.0,0.0,-1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1738757764.7355769,1738757785.4161172,0,2,1,16,1.21,0,1,5000,1,1738757787082.0388,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,1,1,0,0,,,,{},16,d6lvy1ol,,,,,0
13,sy2jizw1,5e1b6da99debf5393dfba2dc,0,12,278,practice_task,WaitPage1,2025-02-05 12:01:05.541355,1,,,0.0,13,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
14,c6jit37a,5aa297fe1ade740001b94bb7,0,12,278,practice_task,WaitPage1,2025-02-05 12:02:50.470559,1,,,0.0,14,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
15,inywr80n,5c9f46a912505500018d191b,0,4,278,instructions,TaskInstructionsPage1,2025-02-05 12:16:07.780796,1,,,0.0,15,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
16,7vbggryl,,0,0,278,,,,0,,,0.0,16,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
17,55xz493m,,0,0,278,,,,0,,,0.0,17,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
18,o7o3dfqr,,0,0,278,,,,0,,,0.0,18,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
19,2jqa0u9a,,0,0,278,,,,0,,,0.0,19,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
20,o6ydcay7,,0,0,278,,,,0,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},16,d6lvy1ol,,,,,0
1,zcf1egr7,5c4338d8a04c050001a0a876,0,278,278,submission,Submit,2025-02-05 11:50:45.966159,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,0,0,0,0.59,0.59,0.84,0.96,1.63,0.47,-60,-60,260,140,140,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1738757787.7026129,1738757807.8565125,0,2,1,17,1.44,0,1,5000,1,1738757810484.7122,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
2,0r57elef,607d6e86f96c147cf2b3223c,0,278,278,submission,Submit,2025-02-05 11:59:52.669938,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,0,0,0,0.51,0.51,1.38,1.6,0.46,0.36,-60,-60,200,200,200,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1738757787.6399715,1738757807.7771347,0,2,1,17,1.44,0,1,5000,1,1738757810484.7122,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
3,uro33w1j,5e3c759575109a055e99b38a,0,278,278,submission,Submit,2025-02-05 12:00:04.597039,1,,,0.0,2,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,0,0,0,0,0,0.48,0.48,1.06,2.4,0.59,0.33,-20,-20,140,100,160,10.0,0.0,0.0,-1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758089.5525029,1738758109.982086,0,3,1,17,0.69,0,1,5000,1,1738758111433.7136,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
4,v5uzjzeq,67862f57b5350ebed10fac1f,0,278,278,submission,Submit,2025-02-05 12:00:08.722873,1,,,0.0,3,,0.0,right,right,,,1,1,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,0,0,0,0.46,0.46,0.59,0.27,1.0,0.34,-20,-20,220,240,260,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1738757787.5849783,1738757807.7102973,0,2,1,17,1.44,0,1,5000,1,1738757810484.7122,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
5,r0epnh5n,622bb4f79c52ad04bb91e752,0,278,278,submission,Submit,2025-02-05 12:00:12.160237,1,,,0.0,4,,0.0,left,left,,,2,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,0,0,0,0,0,0.53,0.53,1.06,1.01,1.6,1.25,-40,-20,-40,20,80,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1738758089.678491,1738758110.0951803,0,3,1,17,0.69,0,1,5000,1,1738758111433.7136,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
6,c8le880w,66095082185479f7db42d782,0,278,278,submission,Submit,2025-02-05 12:00:21.436295,1,,,0.0,4,,0.0,,left,left,,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,4,0,4,0,option1A_tr.bmp,,0,0,0,0,0,0.57,0.57,3.0,1.71,1.46,3.0,-20,-40,60,120,200,10.0,0.0,0.0,-1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1738757787.6724846,1738757797.8296397,0,2,1,17,1.44,0,1,5000,1,1738757810484.7122,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
7,fe87ewee,610d4df86c4abc6b5ced6fa0,0,278,278,submission,Submit,2025-02-05 12:00:22.787471,1,,,0.0,3,,0.0,right,right,,,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,1,1,0,1,1,0.69,0.69,1.62,2.73,2.53,1.36,20,20,40,220,-220,10.0,0.0,0.0,1,0,0,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1738758089.6346,1738758110.119388,0,3,1,17,0.69,0,1,5000,1,1738758111433.7136,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},17,d6lvy1ol,,,,,0
